"","id","group"
"4780",4780,"Control"
"4781",4781,"Control"
"4782",4782,"Emotion Ad"
"4783",4783,"Reason Ad"
"4784",4784,"Control"
"4785",4785,"Emotion Ad"
"4786",4786,"Control"
"4787",4787,"Reason Ad"
"4788",4788,"Emotion Ad"
"4789",4789,"Reason Ad"
"4790",4790,"Emotion Ad"
"4791",4791,"Control"
"4792",4792,"Emotion Ad"
"4793",4793,"Control"
"4794",4794,"Control"
"4795",4795,"Reason Ad"
"4796",4796,"Reason Ad"
"4797",4797,"Emotion Ad"
"4798",4798,"Reason Ad"
"4799",4799,"Emotion Ad"
"4800",4800,"Reason Ad"
"4801",4801,"Reason Ad"
"4802",4802,"Control"
"4803",4803,"Emotion Ad"
"4804",4804,"Control"
"4805",4805,"Reason Ad"
"4806",4806,"Reason Ad"
"4807",4807,"Control"
"4808",4808,"Reason Ad"
"4809",4809,"Control"
"4810",4810,"Reason Ad"
"4811",4811,"Emotion Ad"
"4812",4812,"Control"
"4813",4813,"Control"
"4814",4814,"Emotion Ad"
"4815",4815,"Emotion Ad"
"4816",4816,"Emotion Ad"
"4817",4817,"Emotion Ad"
"4818",4818,"Control"
"4819",4819,"Emotion Ad"
"4820",4820,"Control"
"4821",4821,"Control"
"4822",4822,"Emotion Ad"
"4823",4823,"Emotion Ad"
"4824",4824,"Control"
"4825",4825,"Reason Ad"
"4826",4826,"Reason Ad"
"4827",4827,"Emotion Ad"
"4828",4828,"Reason Ad"
"4829",4829,"Emotion Ad"
"4830",4830,"Control"
"4831",4831,"Emotion Ad"
"4832",4832,"Control"
"4833",4833,"Control"
"4834",4834,"Emotion Ad"
"4835",4835,"Control"
"4836",4836,"Emotion Ad"
"4837",4837,"Reason Ad"
"4838",4838,"Control"
"4839",4839,"Control"
"4840",4840,"Control"
"4841",4841,"Reason Ad"
"4842",4842,"Control"
"4843",4843,"Control"
"4844",4844,"Control"
"4845",4845,"Emotion Ad"
"4846",4846,"Reason Ad"
"4847",4847,"Reason Ad"
"4848",4848,"Control"
"4849",4849,"Emotion Ad"
"4850",4850,"Reason Ad"
"4851",4851,"Control"
"4852",4852,"Control"
"4853",4853,"Control"
"4854",4854,"Emotion Ad"
"4855",4855,"Reason Ad"
"4856",4856,"Emotion Ad"
"4857",4857,"Reason Ad"
"4858",4858,"Control"
"4859",4859,"Control"
"4860",4860,"Reason Ad"
"4861",4861,"Emotion Ad"
"4862",4862,"Emotion Ad"
"4863",4863,"Emotion Ad"
"4864",4864,"Reason Ad"
"4865",4865,"Emotion Ad"
"4866",4866,"Control"
"4867",4867,"Control"
"4868",4868,"Emotion Ad"
"4869",4869,"Reason Ad"
"4870",4870,"Reason Ad"
"4871",4871,"Emotion Ad"
"4872",4872,"Emotion Ad"
"4873",4873,"Control"
"4874",4874,"Control"
"4875",4875,"Emotion Ad"
"4876",4876,"Control"
"4877",4877,"Emotion Ad"
"4878",4878,"Emotion Ad"
"4879",4879,"Emotion Ad"
"4880",4880,"Control"
"4881",4881,"Control"
"4882",4882,"Control"
"4883",4883,"Reason Ad"
"4884",4884,"Reason Ad"
"4885",4885,"Control"
"4886",4886,"Emotion Ad"
"4887",4887,"Control"
"4888",4888,"Control"
"4889",4889,"Emotion Ad"
"4890",4890,"Emotion Ad"
"4891",4891,"Emotion Ad"
"4892",4892,"Emotion Ad"
"4893",4893,"Control"
"4894",4894,"Reason Ad"
"4895",4895,"Control"
"4896",4896,"Emotion Ad"
"4897",4897,"Reason Ad"
"4898",4898,"Control"
"4899",4899,"Reason Ad"
"4900",4900,"Emotion Ad"
"4901",4901,"Reason Ad"
"4902",4902,"Emotion Ad"
"4903",4903,"Control"
"4904",4904,"Reason Ad"
"4905",4905,"Emotion Ad"
"4906",4906,"Emotion Ad"
"4907",4907,"Control"
"4908",4908,"Emotion Ad"
"4909",4909,"Reason Ad"
"4910",4910,"Emotion Ad"
"4911",4911,"Control"
"4912",4912,"Control"
"4913",4913,"Control"
"4914",4914,"Emotion Ad"
"4915",4915,"Emotion Ad"
"4916",4916,"Control"
"4917",4917,"Control"
"4918",4918,"Emotion Ad"
"4919",4919,"Emotion Ad"
"4920",4920,"Reason Ad"
"4921",4921,"Control"
"4922",4922,"Control"
"4923",4923,"Emotion Ad"
"4924",4924,"Reason Ad"
"4925",4925,"Reason Ad"
"4926",4926,"Reason Ad"
"4927",4927,"Emotion Ad"
"4928",4928,"Reason Ad"
"4929",4929,"Reason Ad"
"4930",4930,"Control"
"4931",4931,"Emotion Ad"
"4932",4932,"Emotion Ad"
"4933",4933,"Control"
"4934",4934,"Reason Ad"
"4935",4935,"Emotion Ad"
"4936",4936,"Emotion Ad"
"4937",4937,"Control"
"4938",4938,"Control"
"4939",4939,"Control"
"4940",4940,"Reason Ad"
"4941",4941,"Control"
"4942",4942,"Reason Ad"
"4943",4943,"Control"
"4944",4944,"Control"
"4945",4945,"Reason Ad"
"4946",4946,"Emotion Ad"
"4947",4947,"Reason Ad"
"4948",4948,"Reason Ad"
"4949",4949,"Reason Ad"
"4950",4950,"Control"
"4951",4951,"Control"
"4952",4952,"Reason Ad"
"4953",4953,"Control"
"4954",4954,"Emotion Ad"
"4955",4955,"Reason Ad"
"4956",4956,"Emotion Ad"
"4957",4957,"Emotion Ad"
"4958",4958,"Reason Ad"
"4959",4959,"Control"
"4960",4960,"Reason Ad"
"4961",4961,"Reason Ad"
"4962",4962,"Control"
"4963",4963,"Control"
"4964",4964,"Control"
"4965",4965,"Control"
"4966",4966,"Emotion Ad"
"4967",4967,"Emotion Ad"
"4968",4968,"Emotion Ad"
"4969",4969,"Reason Ad"
"4970",4970,"Reason Ad"
"4971",4971,"Emotion Ad"
"4972",4972,"Control"
"4973",4973,"Control"
"4974",4974,"Reason Ad"
"4975",4975,"Reason Ad"
"4976",4976,"Control"
"4977",4977,"Emotion Ad"
"4978",4978,"Control"
"4979",4979,"Emotion Ad"
"4980",4980,"Emotion Ad"
"4981",4981,"Control"
"4982",4982,"Reason Ad"
"4983",4983,"Control"
"4984",4984,"Emotion Ad"
"4985",4985,"Emotion Ad"
"4986",4986,"Emotion Ad"
"4987",4987,"Control"
"4988",4988,"Emotion Ad"
"4989",4989,"Reason Ad"
"4990",4990,"Reason Ad"
"4991",4991,"Reason Ad"
"4992",4992,"Control"
"4993",4993,"Emotion Ad"
"4994",4994,"Control"
"4995",4995,"Reason Ad"
"4996",4996,"Reason Ad"
"4997",4997,"Reason Ad"
"4998",4998,"Reason Ad"
"4999",4999,"Control"
"5000",5000,"Reason Ad"
